protocol_number,protocol,when_aug_performed,aug_type,config/HP_AUG_PER,Multi_TP,Multi_TN,Multi_FP,Multi_FN,Multi_APCER,Multi_BPCER,Multi_ACER,Multi_EER,Multi_AUC
2,LOO_ASUS,BeforeSplit,GenAugSpoofOnly_KF,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_ASUS,BeforeSplit,GenAugSpoofOnly_KF,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_ASUS,BeforeSplit,TradAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_ASUS,BeforeSplit,TradAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_ASUS,BeforeSplit,TradAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_ASUS,BeforeSplit,TradAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_ASUS,None,Baseline,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly_KF,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly_KF,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly_KF,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,GenAugSpoofOnly_KF,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,TradAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,TradAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,TradAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,AfterSplit,TradAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly_KF,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly_KF,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly_KF,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,GenAugSpoofOnly_KF,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,TradAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,TradAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,TradAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,BeforeSplit,TradAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IP7P,None,Baseline,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly,0.05,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly_KF,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly_KF,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly_KF,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,GenAugSpoofOnly_KF,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,TradAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,TradAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,TradAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,AfterSplit,TradAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly_KF,0.05,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly_KF,0.1,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly_KF,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,GenAugSpoofOnly_KF,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,TradAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,TradAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,BeforeSplit,TradAugSpoofOnly,0.2,4.0,7.833333333333333,0.16666666666666666,0.0,0.0,0.020833333333333332,0.010416666666666666,0.018518518518518517,0.9895833333333334
2,LOO_IPP2017,BeforeSplit,TradAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_IPP2017,None,Baseline,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.05,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.1,2.0,7.833333333333333,0.16666666666666666,0.0,0.0,0.020833333333333332,0.010416666666666666,0.018518518518518517,0.9895833333333334
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.2,2.0,7.833333333333333,0.16666666666666666,0.0,0.0,0.020833333333333332,0.010416666666666666,0.018518518518518517,0.9895833333333334
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly,0.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly_KF,0.05,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly_KF,0.1,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly_KF,0.2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,GenAugSpoofOnly_KF,0.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,TradAugSpoofOnly,0.05,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,TradAugSpoofOnly,0.1,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,TradAugSpoofOnly,0.2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,AfterSplit,TradAugSpoofOnly,0.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly,0.05,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly,0.1,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly,0.2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly,0.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly_KF,0.05,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly_KF,0.1,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly_KF,0.2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,GenAugSpoofOnly_KF,0.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,TradAugSpoofOnly,0.05,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,TradAugSpoofOnly,0.1,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,TradAugSpoofOnly,0.2,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,BeforeSplit,TradAugSpoofOnly,0.3,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,LOO_SGS8,None,Baseline,0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.1,3.6666666666666665,8.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.06666666666666667,0.9583333333333334
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.2,3.6666666666666665,8.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.06666666666666667,0.9583333333333334
3,UnKnown_P,AfterSplit,GenAugSpoofOnly,0.3,3.1666666666666665,8.0,0.0,0.8333333333333334,0.20833333333333334,0.0,0.10416666666666667,0.16666666666666666,0.8958333333333334
3,UnKnown_P,AfterSplit,GenAugSpoofOnly_KF,0.05,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,AfterSplit,GenAugSpoofOnly_KF,0.1,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,AfterSplit,GenAugSpoofOnly_KF,0.2,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,AfterSplit,GenAugSpoofOnly_KF,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,AfterSplit,TradAugSpoofOnly,0.05,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,AfterSplit,TradAugSpoofOnly,0.1,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,AfterSplit,TradAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,AfterSplit,TradAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly,0.1,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly,0.3,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly_KF,0.05,3.6666666666666665,8.0,0.0,0.3333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.06666666666666667,0.9583333333333334
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly_KF,0.1,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly_KF,0.2,3.8333333333333335,8.0,0.0,0.16666666666666666,0.041666666666666664,0.0,0.020833333333333332,0.03333333333333333,0.9791666666666666
3,UnKnown_P,BeforeSplit,GenAugSpoofOnly_KF,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,BeforeSplit,TradAugSpoofOnly,0.05,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,BeforeSplit,TradAugSpoofOnly,0.1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,BeforeSplit,TradAugSpoofOnly,0.2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,BeforeSplit,TradAugSpoofOnly,0.3,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_P,None,Baseline,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_R,AfterSplit,GenAugSpoofOnly,0.05,13.5,8.0,0.0,0.5,0.03571428571428571,0.0,0.017857142857142856,0.03194444444444445,0.9821428571428572
3,UnKnown_R,AfterSplit,GenAugSpoofOnly,0.1,12.666666666666666,8.0,0.0,1.3333333333333333,0.09523809523809523,0.0,0.047619047619047616,0.07965686274509805,0.9523809523809524
3,UnKnown_R,AfterSplit,GenAugSpoofOnly,0.2,13.0,8.0,0.0,1.0,0.07142857142857142,0.0,0.03571428571428571,0.059259259259259255,0.9642857142857143
3,UnKnown_R,AfterSplit,GenAugSpoofOnly,0.3,12.666666666666666,8.0,0.0,1.3333333333333333,0.09523809523809523,0.0,0.047619047619047616,0.0861111111111111,0.9523809523809524
3,UnKnown_R,AfterSplit,GenAugSpoofOnly_KF,0.05,13.5,8.0,0.0,0.5,0.03571428571428571,0.0,0.017857142857142856,0.02941176470588235,0.9821428571428571
3,UnKnown_R,AfterSplit,GenAugSpoofOnly_KF,0.1,13.333333333333334,8.0,0.0,0.6666666666666666,0.047619047619047616,0.0,0.023809523809523808,0.04052287581699346,0.9761904761904763
3,UnKnown_R,AfterSplit,GenAugSpoofOnly_KF,0.2,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_R,AfterSplit,GenAugSpoofOnly_KF,0.3,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_R,AfterSplit,TradAugSpoofOnly,0.05,13.833333333333334,8.0,0.0,0.16666666666666666,0.011904761904761904,0.0,0.005952380952380952,0.011111111111111106,0.9940476190476191
3,UnKnown_R,AfterSplit,TradAugSpoofOnly,0.1,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_R,AfterSplit,TradAugSpoofOnly,0.2,13.833333333333334,8.0,0.0,0.16666666666666666,0.011904761904761904,0.0,0.005952380952380952,0.011111111111111106,0.9940476190476191
3,UnKnown_R,AfterSplit,TradAugSpoofOnly,0.3,13.833333333333334,8.0,0.0,0.16666666666666666,0.011904761904761904,0.0,0.005952380952380952,0.011111111111111106,0.9940476190476191
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly,0.05,13.0,8.0,0.0,1.0,0.07142857142857142,0.0,0.03571428571428571,0.059259259259259255,0.9642857142857143
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly,0.1,12.166666666666666,8.0,0.0,1.8333333333333333,0.13095238095238096,0.0,0.06547619047619048,0.11160130718954249,0.9345238095238094
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly,0.2,12.5,8.0,0.0,1.5,0.10714285714285714,0.0,0.05357142857142857,0.09444444444444448,0.9464285714285715
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly,0.3,11.666666666666666,8.0,0.0,2.3333333333333335,0.16666666666666666,0.0,0.08333333333333333,0.14101307189542486,0.9166666666666666
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly_KF,0.05,13.666666666666666,8.0,0.0,0.3333333333333333,0.023809523809523808,0.0,0.011904761904761904,0.022222222222222213,0.9880952380952381
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly_KF,0.1,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly_KF,0.2,13.333333333333334,8.0,0.0,0.6666666666666666,0.047619047619047616,0.0,0.023809523809523808,0.04305555555555556,0.9761904761904763
3,UnKnown_R,BeforeSplit,GenAugSpoofOnly_KF,0.3,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_R,BeforeSplit,TradAugSpoofOnly,0.05,13.833333333333334,8.0,0.0,0.16666666666666666,0.011904761904761904,0.0,0.005952380952380952,0.011111111111111106,0.9940476190476191
3,UnKnown_R,BeforeSplit,TradAugSpoofOnly,0.1,13.833333333333334,8.0,0.0,0.16666666666666666,0.011904761904761904,0.0,0.005952380952380952,0.011111111111111106,0.9940476190476191
3,UnKnown_R,BeforeSplit,TradAugSpoofOnly,0.2,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,UnKnown_R,BeforeSplit,TradAugSpoofOnly,0.3,13.833333333333334,8.0,0.0,0.16666666666666666,0.011904761904761904,0.0,0.005952380952380952,0.011111111111111106,0.9940476190476191
3,UnKnown_R,None,Baseline,0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
